,Log Rtn,RSI,MACD,%K,BHS
651,-0.009978335318609225,67.17138852037618,0.4256082900413105,0.6623794212218658,1
652,0.005385318823664092,69.28719687929724,0.487243130624023,0.7299035369774931,1
653,0.015228720701824683,74.66928828334127,0.5778431552329906,0.9228295819935708,0
654,0.008028141462442608,77.13503666786826,0.667768038841352,0.8787878787878795,0
655,0.006227445707775491,78.9795480962685,0.7505551352428697,0.9476584022038574,1
656,-0.036413631119787015,51.41416558928445,0.6919916907113759,0.5509641873278233,1
657,0.01381096121207025,57.78881235940105,0.6812996280076575,0.6997245179063354,1
658,0.014874848824706783,63.779859635575896,0.7122240845445447,0.8622589531680441,0
659,0.01095083118675148,67.72198608874629,0.763435848674078,0.9596774193548391,1
660,-0.003968259175620511,64.76443525482398,0.782095369303498,0.8916666666666665,1
661,-0.019320636116728143,52.124072883905235,0.7263773826820596,0.6777777777777769,2
662,-0.002282816463776201,50.78723962623675,0.667266397349799,0.6458923512747876,2
663,-0.0020335543357640593,49.48553469667959,0.606968429954442,0.3248730964466998,2
664,0.01640415333706835,59.271935328168354,0.6046612654144354,0.6548223350253819,1
665,0.0010007506464432684,59.82460034818426,0.5991538143883446,0.6751269035533002,1
666,-0.004260124222676765,56.09204453196068,0.5744496426227315,0.5888324873096448,1
667,0.003759874087181917,58.714535064293834,0.5605138995856009,0.6649746192893392,1
668,0.009957762141617301,65.12390332972899,0.5751167915127979,0.8680203045685257,0
669,0.008877986795471854,69.96588654035068,0.6087217149143029,0.9764150943396207,0
670,0.0026970716361437454,71.3673908037655,0.6368882877797049,0.9406392694063948,0
671,0.0039100734078428186,73.44694083585567,0.6644616621012602,0.9446808510638287,0
672,0.00024387269966008016,73.58529179981872,0.6792902412751118,0.9065040650406488,1
673,-0.012020260023485144,56.84080525066497,0.6440785555420945,0.7073170731707322,1
674,-0.000987654401272652,55.648073526509805,0.6059602427251463,0.6910569105691037,2
675,-0.003960401216096794,50.73453741817321,0.5564264051309564,0.626016260162601,2
676,-0.01650450067146331,35.722059857434544,0.4586272286097923,0.35772357723577036,2
677,0.017991489793041694,53.16605261364157,0.4342133184737307,0.5028901734104061,1
678,-0.003970228540185547,49.707150979334244,0.39737377841301225,0.3664596273291904,1
679,-0.007737465283863479,43.39556173740921,0.33925307006443717,0.24431818181818094,2
680,-0.008555663663309516,37.387773831485326,0.2627282635797741,0.05113636363636542,2
681,0.0100579173258993,47.29304147156575,0.2316877084868949,0.2784090909090912,1
682,-0.007533938196993277,41.59809459060416,0.1807962455681249,0.10795454545454788,1
683,0.0002520478904332736,41.867334429450196,0.13966138150848195,0.11363636363636492,1
684,-0.01677294722170675,30.98808588510714,0.05319205631635526,0.20143884892086406,1
685,-0.017319807381699966,23.75712204473585,-0.06860803671241911,0.05245901639344376,2
686,-0.00995815356955426,20.60985825934489,-0.1935669923707195,0.09649122807017489,2
687,-0.008729059526532076,18.194617173309496,-0.31558820273125576,0.0945945945945949,2
688,0.016860251867574647,35.190325336796064,-0.35653828831024015,0.2675675675675679,1
689,0.007287903157591352,41.34222102132353,-0.3622223919597545,0.34324324324324385,1
690,-0.006243516639685159,37.7941312061911,-0.3816931581585479,0.2783783783783785,1
691,0.005465205535406491,42.75433336857852,-0.3758461156287325,0.33513513513513543,1
692,-0.002078462686413161,41.306543698928465,-0.3733637191665835,0.3932203389830517,1
693,0.004411581048715173,45.80622331832753,-0.3536027108937745,0.45084745762711764,1
694,-0.006494372741507417,40.533392292734284,-0.35403379887497266,0.3661016949152533,1
695,0.012432172554795623,52.61687673709967,-0.31204637437163996,0.5492957746478875,1
696,-0.0005149330700805622,52.10782881925013,-0.27718960161978146,0.5811320754716981,1
697,0.003342335030758537,55.347776194293175,-0.23635093804929141,0.7324561403508776,1
698,0.0005132153050802288,55.87764296514731,-0.2000659345333915,0.7647058823529399,0
699,0.004096267888515576,60.23354734283442,-0.15659402654191723,0.8371040723981904,1
700,-0.003583315838283796,54.77407529170419,-0.13191838322618565,0.7737556561085974,1
701,0.006389798098770988,61.89110035217835,-0.09113925090501596,0.841772151898734,1
702,0.018177728494814756,74.97674724229661,-0.0007152668823877661,0.9849999999999994,0
703,0.003745790370502631,76.88472992696876,0.08210369800008976,0.9549549549549543,1
704,-0.004496635106065639,69.54277313861039,0.1316957223610089,0.8738738738738733,1
705,-0.02407312499316311,43.971884665589954,0.0932655907650286,0.41428571428571614,2
